"id","user","timeStamp","level","time","startTime","won","theme","version"
"673","Android-3976e4d61b358ca3","2017-12-06 14:37:42","9","1.17515","2.04632","0","1","1"
"674","Android-3976e4d61b358ca3","2017-12-06 14:37:49","9","3.10977","0.878067","0","1","1"
"675","Android-3976e4d61b358ca3","2017-12-06 14:37:56","9","1.91925","2.47445","0","1","1"
"676","Android-3976e4d61b358ca3","2017-12-06 14:38:03","9","1.32369","3.3526","0","1","1"
"677","Android-3976e4d61b358ca3","2017-12-06 14:38:22","9","14.5423","1.20046","0","1","1"
"678","Android-3976e4d61b358ca3","2017-12-06 14:38:29","9","1.307","3.36822","0","1","1"
"679","Android-3976e4d61b358ca3","2017-12-06 14:38:35","9","1.04308","2.30774","0","1","1"
"680","Android-3976e4d61b358ca3","2017-12-06 14:38:49","9","10.6207","1.03955","0","1","1"
"681","Android-3976e4d61b358ca3","2017-12-06 14:38:59","9","3.11028","4.99214","0","1","1"
"682","Android-3976e4d61b358ca3","2017-12-06 14:39:14","9","10.9345","1.03671","1","1","1"
"683","Android-33bab6af77bd86b3","2017-12-06 15:15:07","1","2.15091","4.80471","1","0","1"
"684","Android-33bab6af77bd86b3","2017-12-06 15:15:18","2","1.34339","3.13078","0","0","1"
"685","Android-33bab6af77bd86b3","2017-12-06 15:15:23","2","2.16346","0.880379","1","0","1"
"686","Android-33bab6af77bd86b3","2017-12-06 15:15:32","3","1.52781","4.75599","0","0","1"
"687","Android-33bab6af77bd86b3","2017-12-06 15:15:36","3","1.59143","0.486174","0","0","1"
"688","Android-33bab6af77bd86b3","2017-12-06 15:15:42","3","3.42074","0.524471","1","0","1"
"689","Android-33bab6af77bd86b3","2017-12-06 15:15:49","4","1.17289","1.49425","0","0","1"
"690","Android-33bab6af77bd86b3","2017-12-06 15:15:52","4","1.27457","0.396824","0","0","1"
"691","Android-33bab6af77bd86b3","2017-12-06 15:15:56","4","1.69728","0.476807","0","0","1"
"692","Android-33bab6af77bd86b3","2017-12-06 15:16:02","4","2.57108","0.924378","1","0","1"
"693","Android-33bab6af77bd86b3","2017-12-06 15:16:06","5","1.04258","1.31271","0","0","1"
"694","Android-33bab6af77bd86b3","2017-12-06 15:16:10","5","1.12497","0.37444","0","0","1"
"695","Android-33bab6af77bd86b3","2017-12-06 15:16:15","5","1.58822","1.77005","0","0","1"
"696","Android-33bab6af77bd86b3","2017-12-06 15:16:21","5","2.75136","1.77719","0","0","1"
"697","Android-f22e3db9bdfeb0d2","2017-12-06 15:49:41","1","2.14924","8.43561","1","0","1"
"698","Android-f22e3db9bdfeb0d2","2017-12-06 15:49:59","2","1.07517","10.3425","0","0","1"
"699","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:05","2","1.17612","2.25377","0","0","1"
"700","Android-8e320247dbc4a097","2017-12-06 15:50:08","5","1.33921","4.15641","0","0","1"
"701","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:10","2","2.16407","0.714223","1","0","1"
"702","Android-8e320247dbc4a097","2017-12-06 15:50:14","5","1.01977","0.959076","0","0","1"
"703","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:20","3","4.11304","2.3006","1","0","1"
"704","Android-8e320247dbc4a097","2017-12-06 15:50:21","5","2.96328","1.69063","1","0","1"
"705","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:26","4","1.04129","2.24877","0","0","1"
"706","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:32","4","1.29511","2.3567","0","0","1"
"707","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:42","4","5.05509","1.73015","1","0","1"
"708","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:51","5","1.10816","6.24331","0","0","1"
"709","Android-f22e3db9bdfeb0d2","2017-12-06 15:50:55","5","1.02547","0.671007","0","0","1"
"710","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:10","5","10.2098","2.2418","0","0","1"
"711","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:20","5","5.72618","2.73903","0","0","1"
"712","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:30","5","5.99507","2.45362","0","0","1"
"713","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:40","5","5.60869","2.2919","1","0","1"
"714","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:48","6","1.34284","4.24385","0","0","1"
"715","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:52","6","1.03891","0.639979","0","0","1"
"716","Android-f22e3db9bdfeb0d2","2017-12-06 15:51:56","6","1.12213","0.471456","0","0","1"
"717","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:02","6","1.03793","3.29472","0","0","1"
"718","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:05","6","1.03958","0.638201","0","0","1"
"719","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:15","6","5.23926","1.93167","0","0","1"
"720","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:19","6","1.99997","1.1653","0","0","1"
"721","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:31","6","5.80721","3.77955","0","0","1"
"722","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:39","6","4.0955","1.49322","0","0","1"
"723","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:45","6","1.94747","1.22476","0","0","1"
"724","Android-f22e3db9bdfeb0d2","2017-12-06 15:52:54","6","5.63314","2.22312","1","0","1"
"725","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:05","7","2.38445","5.87107","0","0","1"
"726","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:13","7","2.36609","1.82486","0","0","1"
"727","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:18","7","2.4879","1.24354","0","0","1"
"728","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:33","7","9.93905","2.41886","0","0","1"
"729","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:38","7","1.27597","2.06585","0","0","1"
"730","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:44","7","3.05624","0.667573","0","0","1"
"731","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:49","7","2.67145","1.06458","0","0","1"
"732","Android-f22e3db9bdfeb0d2","2017-12-06 15:53:55","7","2.38186","1.70746","0","0","1"
"733","Android-f22e3db9bdfeb0d2","2017-12-06 15:54:01","7","2.61511","1.11208","0","0","1"
"734","Android-f22e3db9bdfeb0d2","2017-12-06 15:54:09","7","5.35522","0.790024","0","0","1"
"735","Android-f22e3db9bdfeb0d2","2017-12-06 15:54:18","7","5.57501","0.722699","0","0","1"
"736","Android-f22e3db9bdfeb0d2","2017-12-06 15:54:37","7","15.8517","0.785324","1","0","1"
"737","Android-f22e3db9bdfeb0d2","2017-12-06 15:54:53","8","8.78135","5.21845","1","0","1"
"738","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:02","9","1.71133","4.698","0","0","1"
"739","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:06","9","1.30907","1.35372","0","0","1"
"740","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:11","9","1.94617","0.472091","0","0","1"
"741","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:15","9","1.72947","0.764101","0","0","1"
"742","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:25","9","3.10934","4.88582","0","0","1"
"743","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:30","9","1.71407","0.70484","0","0","1"
"744","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:34","9","1.71255","0.685538","0","0","1"
"745","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:38","9","1.71322","0.663183","0","0","1"
"746","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:43","9","1.88168","0.512423","0","0","1"
"747","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:47","9","1.8937","0.498668","0","0","1"
"748","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:51","9","1.71626","0.704713","0","0","1"
"749","Android-f22e3db9bdfeb0d2","2017-12-06 15:55:57","9","2.87233","0.785948","0","0","1"
"750","Android-f22e3db9bdfeb0d2","2017-12-06 15:56:08","9","9.18509","0.397858","1","0","1"
"758","Android-f07129eb32e44d6b","2017-12-06 16:45:40","1","2.16292","4.09505","1","0","1"
"759","Android-f07129eb32e44d6b","2017-12-06 16:45:46","2","2.14863","1.61485","1","0","1"
"760","Android-f07129eb32e44d6b","2017-12-06 16:45:57","3","5.79472","1.14981","1","0","1"
"761","Android-f07129eb32e44d6b","2017-12-06 16:46:05","3","3.67992","0.650816","1","0","1"
"762","Android-f07129eb32e44d6b","2017-12-06 16:46:12","4","1.39694","2.2486","0","0","1"
"763","Android-f07129eb32e44d6b","2017-12-06 16:46:21","4","1.29949","0.866859","0","0","1"
"764","Android-f07129eb32e44d6b","2017-12-06 16:46:27","4","1.03227","0.707267","0","0","1"
"765","Android-f07129eb32e44d6b","2017-12-06 16:46:32","4","1.03294","2.68322","0","0","1"
"766","Android-f07129eb32e44d6b","2017-12-06 16:46:42","4","5.60976","1.51688","1","0","1"
"767","Android-f07129eb32e44d6b","2017-12-06 16:46:48","4","1.2832","0.383254","0","0","1"
"768","Android-f07129eb32e44d6b","2017-12-06 16:46:54","4","3.46054","0.534555","1","0","1"
"769","Android-f07129eb32e44d6b","2017-12-06 16:46:58","5","1.03245","0.901409","0","0","1"
"770","Android-f07129eb32e44d6b","2017-12-06 16:47:03","5","1.03498","0.465588","0","0","1"
"771","Android-f07129eb32e44d6b","2017-12-06 16:47:09","5","1.67984","2.11573","0","0","1"
"772","Android-f07129eb32e44d6b","2017-12-06 16:47:17","5","3.31295","2.34997","0","0","1"
"773","Android-f07129eb32e44d6b","2017-12-06 16:47:25","5","3.63143","2.41454","1","0","1"
"774","Android-f07129eb32e44d6b","2017-12-06 16:47:30","6","1.13292","1.09972","0","0","1"
"775","Android-f07129eb32e44d6b","2017-12-06 16:47:36","6","1.21563","1.01665","0","0","1"
"776","Android-f07129eb32e44d6b","2017-12-06 16:47:45","6","5.209","1.61994","1","0","1"
"777","Android-f07129eb32e44d6b","2017-12-06 16:47:51","7","1.56602","1.33071","0","0","1"
"778","Android-f07129eb32e44d6b","2017-12-06 16:47:58","7","1.58352","3.3314","0","0","1"
"779","Android-f07129eb32e44d6b","2017-12-06 16:48:06","7","5.27971","0.912919","0","0","1"
"780","Android-f07129eb32e44d6b","2017-12-06 16:48:21","7","9.20843","0.882931","0","0","1"
"781","Android-f07129eb32e44d6b","2017-12-06 16:48:27","7","2.06244","1.71701","0","0","1"
"782","Android-f07129eb32e44d6b","2017-12-06 16:48:40","7","9.75793","0.718806","1","0","1"
"783","Android-f07129eb32e44d6b","2017-12-06 16:48:51","8","4.61272","1.94459","0","0","1"
"784","Android-f07129eb32e44d6b","2017-12-06 16:48:57","8","1.11335","3.88175","0","0","1"
"785","Android-f07129eb32e44d6b","2017-12-06 16:49:08","8","6.04332","2.01636","1","0","1"
"786","Android-f07129eb32e44d6b","2017-12-06 16:49:13","9","1.05041","2.18163","0","0","1"
"787","Android-f07129eb32e44d6b","2017-12-06 16:49:18","9","1.93208","0.46871","0","0","1"
"788","Android-f07129eb32e44d6b","2017-12-06 16:49:22","9","1.71552","0.76717","0","0","1"
"789","Android-f07129eb32e44d6b","2017-12-06 16:49:36","9","9.14272","1.01807","1","0","1"
"790","Android-ac4fd8362395627f","2017-12-06 17:12:45","1","2.16415","11.8121","1","1","1"
"791","Android-ac4fd8362395627f","2017-12-06 17:12:55","2","1.10423","3.36011","0","1","1"
"792","Android-ac4fd8362395627f","2017-12-06 17:13:03","2","1.17102","3.29201","0","1","1"
"793","Android-ac4fd8362395627f","2017-12-06 17:13:09","2","1.1038","2.32296","0","1","1"
"794","Android-ac4fd8362395627f","2017-12-06 17:13:17","2","1.43869","1.98632","0","1","1"
"795","Android-ac4fd8362395627f","2017-12-06 17:13:23","2","2.15735","1.84556","1","1","1"
"796","Android-ac4fd8362395627f","2017-12-06 17:13:33","3","4.41576","2.12134","1","1","1"
"797","Android-ac4fd8362395627f","2017-12-06 17:13:38","3","1.43848","1.02176","0","1","1"
"798","Android-ac4fd8362395627f","2017-12-06 17:13:45","3","3.79687","0.678654","1","1","1"
"799","Android-ac4fd8362395627f","2017-12-06 17:13:51","4","1.38826","1.83672","0","1","1"
"800","Android-ac4fd8362395627f","2017-12-06 17:13:56","4","1.23728","1.44349","0","1","1"
"801","Android-ac4fd8362395627f","2017-12-06 17:14:02","4","1.30414","1.91924","0","1","1"
"802","Android-ac4fd8362395627f","2017-12-06 17:14:07","4","1.22161","0.951106","0","1","1"
"803","Android-ac4fd8362395627f","2017-12-06 17:14:12","4","1.03718","1.74094","0","1","1"
"804","Android-ac4fd8362395627f","2017-12-06 17:14:18","4","1.35465","1.86231","0","1","1"
"805","Android-ac4fd8362395627f","2017-12-06 17:14:24","4","1.30476","1.91832","0","1","1"
"806","Android-ac4fd8362395627f","2017-12-06 17:14:29","4","1.27137","1.95503","0","1","1"
"807","Android-ac4fd8362395627f","2017-12-06 17:14:35","4","1.35494","1.86945","0","1","1"
"808","Android-ac4fd8362395627f","2017-12-06 17:14:41","4","1.15462","1.01021","0","1","1"
"809","Android-ac4fd8362395627f","2017-12-06 17:14:45","4","1.12113","0.52871","0","1","1"
"810","Android-ac4fd8362395627f","2017-12-06 17:14:51","4","1.27181","0.900827","0","1","1"
"811","Android-ac4fd8362395627f","2017-12-06 17:14:57","4","1.03664","1.82278","0","1","1"
"812","Android-1777543c9deac42c","2017-12-06 17:18:03","1","2.14797","3.66361","1","1","1"
"813","Android-1777543c9deac42c","2017-12-06 17:18:09","2","1.16133","1.31967","0","1","1"
"814","Android-1777543c9deac42c","2017-12-06 17:18:14","2","1.36968","1.10142","0","1","1"
"815","Android-1777543c9deac42c","2017-12-06 17:18:23","2","1.04465","5.44191","0","1","1"
"816","Android-1777543c9deac42c","2017-12-06 17:18:28","2","1.10275","1.35366","0","1","1"
"817","Android-1777543c9deac42c","2017-12-06 17:18:39","2","1.04636","7.49004","0","1","1"
"818","Android-1777543c9deac42c","2017-12-06 17:18:46","2","2.14823","2.64966","1","1","1"
"819","Android-1777543c9deac42c","2017-12-06 17:18:56","3","3.8783","3.61839","1","1","1"
"820","Android-1777543c9deac42c","2017-12-06 17:19:07","4","1.04534","7.14087","0","1","1"
"821","Android-1777543c9deac42c","2017-12-06 17:19:13","4","1.10189","2.54005","0","1","1"
"822","Android-1777543c9deac42c","2017-12-06 17:19:19","4","1.27337","2.3714","0","1","1"
"823","Android-1777543c9deac42c","2017-12-06 17:19:24","4","1.21683","0.947238","0","1","1"
"824","Android-1777543c9deac42c","2017-12-06 17:19:34","4","1.38701","6.25797","0","1","1"
"825","Android-1777543c9deac42c","2017-12-06 17:19:44","4","5.70504","1.40762","1","1","1"
"826","Android-1777543c9deac42c","2017-12-06 17:19:59","5","9.39147","2.38902","1","1","1"
"827","Android-1777543c9deac42c","2017-12-06 17:20:06","6","1.13933","3.10455","0","1","1"
"828","Android-1777543c9deac42c","2017-12-06 17:20:12","6","1.04414","3.19048","0","1","1"
"829","Android-1777543c9deac42c","2017-12-06 17:20:17","6","1.04542","1.35369","0","1","1"
"830","Android-1777543c9deac42c","2017-12-06 17:20:26","6","5.75986","1.45322","0","1","1"
"831","Android-1777543c9deac42c","2017-12-06 17:20:39","6","7.22354","3.54324","1","1","1"
"832","Android-1777543c9deac42c","2017-12-06 17:21:02","7","15.0379","4.57663","0","1","1"
"833","Android-1777543c9deac42c","2017-12-06 17:21:07","7","1.33124","1.63049","0","1","1"
"834","Android-1777543c9deac42c","2017-12-06 17:21:21","7","10.456","1.1204","0","1","1"
"835","Android-1777543c9deac42c","2017-12-06 17:21:26","7","1.61589","1.27625","0","1","1"
"836","Android-1777543c9deac42c","2017-12-06 17:21:42","7","11.4457","2.29399","0","1","1"
"837","Android-1777543c9deac42c","2017-12-06 17:21:54","7","5.89217","3.87991","0","1","1"
"838","Android-1777543c9deac42c","2017-12-06 17:22:00","7","2.71776","1.02218","0","1","1"
"839","Android-1777543c9deac42c","2017-12-06 17:22:06","7","2.37513","1.35528","0","1","1"
"840","Android-1777543c9deac42c","2017-12-06 17:22:15","7","6.82455","0.746044","0","1","1"
"841","Android-1777543c9deac42c","2017-12-06 17:22:26","7","7.50984","0.585225","0","1","1"
"842","Android-1777543c9deac42c","2017-12-06 17:22:30","7","1.21614","0.485974","0","1","1"
"843","Android-1777543c9deac42c","2017-12-06 17:22:39","7","6.31191","0.558233","1","1","1"
"844","Android-1777543c9deac42c","2017-12-06 17:22:59","8","7.87144","9.62886","0","1","1"
"845","Android-1777543c9deac42c","2017-12-06 17:23:05","8","1.57721","2.0593","0","1","1"
"846","Android-1777543c9deac42c","2017-12-06 17:23:11","8","1.61624","1.95475","0","1","1"
"847","Android-1777543c9deac42c","2017-12-06 17:23:20","8","4.12484","2.28385","0","1","1"
"848","Android-1777543c9deac42c","2017-12-06 17:23:30","8","5.24474","2.1702","1","1","1"
"849","Android-1777543c9deac42c","2017-12-06 17:23:35","9","1.12183","1.54376","0","1","1"
"850","Android-1777543c9deac42c","2017-12-06 17:23:43","9","1.71344","4.73217","0","1","1"
"851","Android-1777543c9deac42c","2017-12-06 17:23:48","9","1.34951","1.30752","0","1","1"
"852","Android-1777543c9deac42c","2017-12-06 17:23:54","9","1.0455","2.19691","0","1","1"
"853","Android-1777543c9deac42c","2017-12-06 17:23:59","9","1.04266","2.31262","0","1","1"
"854","Android-1777543c9deac42c","2017-12-06 17:24:07","9","3.11754","2.83156","0","1","1"
"855","Android-1777543c9deac42c","2017-12-06 17:24:14","9","1.04486","2.32143","0","1","1"
"856","Android-1777543c9deac42c","2017-12-06 17:24:20","9","3.1558","0.504728","0","1","1"
"857","Android-1777543c9deac42c","2017-12-06 17:24:26","9","3.15673","0.519461","0","1","1"
"858","Android-1777543c9deac42c","2017-12-06 17:24:40","9","10.9882","0.360141","0","1","1"
"859","Android-1777543c9deac42c","2017-12-06 17:24:44","9","0.95061","0.270625","0","1","1"
"860","Android-1777543c9deac42c","2017-12-06 17:24:49","9","1.92023","0.515394","0","1","1"
"861","Android-1777543c9deac42c","2017-12-06 17:24:56","9","3.89628","0.489906","0","1","1"
"862","Android-1777543c9deac42c","2017-12-06 17:25:02","9","2.75641","0.940345","0","1","1"
"863","Android-1777543c9deac42c","2017-12-06 17:25:14","9","7.98503","0.409187","0","1","1"
"864","Android-1777543c9deac42c","2017-12-06 17:25:24","9","3.0041","4.66692","0","1","1"
"865","Android-1777543c9deac42c","2017-12-06 17:25:31","9","4.35381","0.399799","0","1","1"
"866","Android-1777543c9deac42c","2017-12-06 17:25:37","9","3.97573","0.432959","0","1","1"
"867","Android-1777543c9deac42c","2017-12-06 17:25:45","9","4.18282","0.490308","0","1","1"
"868","Android-1777543c9deac42c","2017-12-06 17:26:01","9","12.1112","2.29428","0","1","1"
"869","Android-1777543c9deac42c","2017-12-06 17:26:08","9","2.86997","1.27736","0","1","1"
"870","Android-1777543c9deac42c","2017-12-06 17:26:13","9","3.118","0.875051","0","1","1"
"871","Android-1777543c9deac42c","2017-12-06 17:26:20","9","3.1164","0.955373","0","1","1"
"872","Android-1777543c9deac42c","2017-12-06 17:26:24","9","1.73026","0.753951","0","1","1"
"873","Android-1777543c9deac42c","2017-12-06 17:26:37","9","8.85985","1.20006","1","1","1"
"874","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:13","1","2.14976","0.984331","1","0","1"
"875","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:18","2","1.13991","1.3358","0","0","1"
"876","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:21","2","1.04085","0.44822","0","0","1"
"877","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:26","2","2.16474","0.638034","1","0","1"
"878","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:34","3","3.6774","1.52795","1","0","1"
"879","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:40","4","2.65628","0.995138","0","0","1"
"880","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:44","4","1.7973","0.483452","0","0","1"
"881","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:50","4","3.05801","0.503514","1","0","1"
"882","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:55","5","1.80043","1.83028","0","0","1"
"883","Android-f22e3db9bdfeb0d2","2017-12-06 17:51:58","5","1.02427","0.487294","0","0","1"
"884","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:08","5","6.04398","1.85653","1","0","1"
"885","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:16","6","4.12826","1.45975","0","0","1"
"886","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:23","6","2.0968","2.59371","0","0","1"
"887","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:28","6","1.94685","1.344","0","0","1"
"888","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:33","6","2.13063","1.04204","0","0","1"
"889","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:38","6","2.11523","1.04159","0","0","1"
"890","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:42","6","2.04722","0.640753","0","0","1"
"891","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:47","6","2.14932","1.01515","0","0","1"
"892","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:51","6","2.36743","0.325625","0","0","1"
"893","Android-f22e3db9bdfeb0d2","2017-12-06 17:52:56","6","2.09574","1.06796","0","0","1"
"894","Android-f22e3db9bdfeb0d2","2017-12-06 17:53:00","6","2.11501","1.05588","0","0","1"
"895","Android-f22e3db9bdfeb0d2","2017-12-06 17:53:07","6","4.02846","1.54995","0","0","1"
"896","Android-f22e3db9bdfeb0d2","2017-12-06 17:53:11","6","1.11004","0.480491","0","0","1"
"897","Android-c01754dd1c284402","2017-12-06 18:15:06","8","1.33752","1.06957","0","1","1"
"898","Android-c01754dd1c284402","2017-12-06 18:15:12","8","2.18879","0.656929","0","1","1"
"899","Android-c01754dd1c284402","2017-12-06 18:15:16","8","1.59016","0.751889","0","1","1"
"900","Android-c01754dd1c284402","2017-12-06 18:15:21","8","1.80462","0.504201","0","1","1"
"901","Android-c01754dd1c284402","2017-12-06 18:15:25","8","1.57317","0.838133","0","1","1"
"902","Android-c01754dd1c284402","2017-12-06 18:15:40","8","4.07846","8.35443","0","1","1"
"903","Android-c01754dd1c284402","2017-12-06 18:15:47","8","1.73741","3.25583","0","1","1"
"904","Android-c01754dd1c284402","2017-12-06 18:16:08","8","5.25237","2.96181","1","1","1"
"905","Android-c01754dd1c284402","2017-12-06 18:16:16","9","4.63005","1.0607","1","1","1"
"906","Android-c01754dd1c284402","2017-12-06 18:16:30","7","1.3726","0.996919","0","1","1"
"907","Android-c01754dd1c284402","2017-12-06 18:16:41","7","3.03078","0.537654","0","1","1"
"908","Android-c01754dd1c284402","2017-12-06 18:16:48","7","2.80444","0.977362","0","1","1"
"909","Android-c01754dd1c284402","2017-12-06 18:16:55","7","3.43098","0.843452","0","1","1"
"910","Android-c01754dd1c284402","2017-12-06 18:17:03","7","4.65398","0.923393","0","1","1"
"911","Android-c01754dd1c284402","2017-12-06 18:17:09","7","3.14815","0.686543","0","1","1"
"912","Android-c01754dd1c284402","2017-12-06 18:17:15","7","2.88137","0.687673","0","1","1"
"913","Android-c01754dd1c284402","2017-12-06 18:17:24","7","2.79773","0.766157","0","1","1"
"914","Android-c01754dd1c284402","2017-12-06 18:17:32","7","3.43833","0.633649","0","1","1"
"915","Android-c01754dd1c284402","2017-12-06 18:17:51","7","2.64739","2.92289","0","1","1"
"916","Android-ecb40672a71a7df9","2017-12-06 18:47:24","1","2.16933","4.92084","1","1","1"
"917","Android-ecb40672a71a7df9","2017-12-06 18:47:31","2","1.40824","1.06307","0","1","1"
"918","Android-ecb40672a71a7df9","2017-12-06 18:47:41","2","1.17065","4.25824","0","1","1"
"919","Android-ecb40672a71a7df9","2017-12-06 18:47:47","2","2.15311","0.947116","1","1","1"
"920","Android-ecb40672a71a7df9","2017-12-06 18:47:56","3","2.0272","3.88103","0","1","1"
"921","Android-dc53318f900ada87","2017-12-06 18:48:05","1","2.15627","9.31987","1","1","1"
"922","Android-ecb40672a71a7df9","2017-12-06 18:48:09","3","3.98035","0.723024","1","1","1"
"923","Android-ecb40672a71a7df9","2017-12-06 18:48:14","4","1.03754","1.79915","0","1","1"
"924","Android-dc53318f900ada87","2017-12-06 18:48:15","2","1.35354","1.11948","0","1","1"
"925","Android-ecb40672a71a7df9","2017-12-06 18:48:19","4","1.03729","1.64935","0","1","1"
"926","Android-dc53318f900ada87","2017-12-06 18:48:23","2","1.04115","1.42525","0","1","1"
"927","Android-ecb40672a71a7df9","2017-12-06 18:48:24","4","1.35639","0.804834","0","1","1"
"928","Android-dc53318f900ada87","2017-12-06 18:48:28","2","1.12361","1.34761","0","1","1"
"929","Android-ecb40672a71a7df9","2017-12-06 18:48:29","4","1.37108","0.80097","0","1","1"
"930","Android-dc53318f900ada87","2017-12-06 18:48:35","2","2.1549","2.99167","1","1","1"
"931","Android-ecb40672a71a7df9","2017-12-06 18:48:36","4","1.15878","2.48534","0","1","1"
"932","Android-ecb40672a71a7df9","2017-12-06 18:48:46","4","5.26869","1.90459","1","1","1"
"933","Android-dc53318f900ada87","2017-12-06 18:48:50","3","4.03","2.82205","1","1","1"
"934","Android-ecb40672a71a7df9","2017-12-06 18:48:54","4","3.05071","2.03506","1","1","1"
"935","Android-dc53318f900ada87","2017-12-06 18:48:57","4","1.036","3.74346","0","1","1"
"936","Android-ecb40672a71a7df9","2017-12-06 18:49:03","4","2.73464","1.95362","1","1","1"
"937","Android-dc53318f900ada87","2017-12-06 18:49:04","4","3.23012","0.755807","1","1","1"
"938","Android-dc53318f900ada87","2017-12-06 18:49:08","5","1.04157","1.21004","0","1","1"
"939","Android-ecb40672a71a7df9","2017-12-06 18:49:14","5","1.04031","6.83483","0","1","1"
"940","Android-dc53318f900ada87","2017-12-06 18:49:14","5","2.13875","1.87809","0","1","1"
"941","Android-dc53318f900ada87","2017-12-06 18:49:19","5","1.02473","0.785506","0","1","1"
"942","Android-dc53318f900ada87","2017-12-06 18:49:24","5","1.50965","1.9279","0","1","1"
"943","Android-dc53318f900ada87","2017-12-06 18:49:29","5","1.03339","0.746827","0","1","1"
"944","Android-ecb40672a71a7df9","2017-12-06 18:49:31","5","2.76482","11.0752","1","1","1"
"945","Android-dc53318f900ada87","2017-12-06 18:49:34","5","1.23065","2.12737","0","1","1"
"946","Android-dc53318f900ada87","2017-12-06 18:49:38","5","1.03597","0.828967","0","1","1"
"947","Android-dc53318f900ada87","2017-12-06 18:49:44","5","1.39892","1.96877","0","1","1"
"948","Android-ecb40672a71a7df9","2017-12-06 18:49:50","6","3.45294","11.819","1","1","1"
"949","Android-dc53318f900ada87","2017-12-06 18:49:51","5","3.72772","1.44189","1","1","1"
"950","Android-dc53318f900ada87","2017-12-06 18:49:56","6","1.03793","1.33533","0","1","1"
"951","Android-dc53318f900ada87","2017-12-06 18:50:01","6","1.03731","2.62175","0","1","1"
"952","Android-dc53318f900ada87","2017-12-06 18:50:12","6","5.88961","1.54216","1","1","1"
"953","Android-ecb40672a71a7df9","2017-12-06 18:50:12","7","3.07031","16.6508","0","1","1"
"954","Android-dc53318f900ada87","2017-12-06 18:50:17","7","1.22282","1.3025","0","1","1"
"955","Android-dc53318f900ada87","2017-12-06 18:50:22","7","2.24028","1.32432","0","1","1"
"956","Android-ecb40672a71a7df9","2017-12-06 18:50:25","7","1.59117","7.31709","0","1","1"
"957","Android-dc53318f900ada87","2017-12-06 18:50:36","7","10.2578","0.803496","1","1","1"
"958","Android-ecb40672a71a7df9","2017-12-06 18:50:37","7","0.936614","8.85823","0","1","1"
